P(Topic 1),P(Topic 2),P(Topic 3),P(Topic 4),P(Topic 5),P(Topic 6),P(Topic 7),P(Topic 8),P(Topic 9),P(Topic 10)
0.026967544817692438,0.026967329157356695,0.026967582760570485,0.026967329157005056,0.026967731646695154,0.7572920873197234,0.026967438299829262,0.026967615104508083,0.026968012584084263,0.026967329152535104
0.025889729866302513,0.02588956334475607,0.02588975913475704,0.025889563344598375,0.025890104253177035,0.7669900299307733,0.025890455054214792,0.02588978407049948,0.025891447658321222,0.025889563342600137
0.025731402643104636,0.025730974124098242,0.02573097407792943,0.025730974111813545,0.02573113890076743,0.7684119337162875,0.02573899019864189,0.02573097380998804,0.02573166446174413,0.02573097395562526
0.026809504546906004,0.02680931150050109,0.026809538489765465,0.02680931150038104,0.02680967148507757,0.7587137359922832,0.026809517865959465,0.02680956741710592,0.026810529703158854,0.0268093114988614
0.029408798621114847,0.02940879862251537,0.029408798621965666,0.029408798622373767,0.029408798606970696,0.7353203379814298,0.029409273072914115,0.02940879861876864,0.029408798611441515,0.029408798620505574
0.012145747093250281,0.012144170669543574,0.012144170547140593,0.012144170637151746,0.012147485149415852,0.012144924145632762,0.8277753465813851,0.01214424166396518,0.07506544216612258,0.012144301346392295
0.021442448598083506,0.021442448998400008,0.021442448840962608,0.02144244895650393,0.02144265330972364,0.021444059270219983,0.438576728716639,0.02144244792737566,0.3898818669579129,0.021442448424178834
0.018178974741290543,0.018178975297407078,0.018178975078644924,0.018178975239224522,0.01817993146626311,0.01818076062133158,0.8363854057014721,0.018178973809856006,0.01818005354531778,0.018178974499192275
0.0282571973787347,0.02825719751840922,0.028257197463494966,0.028257197503788037,0.028257570706471447,0.0282690445753584,0.7456730039794135,0.028257197144613912,0.028257196411794753,0.028257197317921024
0.018736134675850807,0.018736075081054623,0.018736145227561965,0.018736075068712315,0.018736623778721515,0.6516348373700481,0.1984697526232905,0.018736185519283386,0.01874209574362635,0.018736074911850562
0.016701781826275634,0.016701782581712545,0.01670178228461099,0.016702416558781002,0.016701857471316688,0.5567159291110461,0.3096480523747984,0.016722831211873648,0.01670178508191021,0.016701781497674737
0.02489725285550903,0.024897252862479916,0.024897252859763516,0.024897252861748972,0.024897323213547384,0.7759246431202032,0.024897263723344498,0.02489725284379232,0.02489725280715348,0.024897252852457558
0.023053386321284397,0.02305338632644046,0.023053386324448605,0.023053386325898755,0.02305343675976874,0.7925192980698842,0.023053560955224213,0.023053386312592638,0.0230533862854443,0.023053386319013807
0.02689838918742665,0.02689820092724663,0.026898422279966125,0.026898200927100407,0.02689855184763012,0.7579148530874105,0.02689826270447289,0.02689845047666858,0.02689846763683024,0.026898200925247865
0.017612771599911363,0.01761275355933786,0.01761277482494089,0.017612753562245415,0.017615159112123045,0.8049460023073597,0.05408190574592157,0.017612777361800225,0.01761292613659265,0.01768017578976722
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.021810743709504084,0.021810744456957947,0.02181074416269665,0.021810744378588535,0.1065704516777942,0.6153920228709935,0.12536227877601855,0.021810742458797765,0.02181078412399545,0.021810743384653285
0.019403421989788748,0.01940342259289187,0.019403422355740357,0.019403422530003208,0.019405121840412022,0.03369504086263123,0.5359941083365252,0.01940342097931007,0.019403861265141303,0.2944847572475561
0.015895898971506707,0.015895410028131555,0.01589540979157281,0.015895409965165648,0.015897033743772618,0.015898058553952595,0.8569291192883542,0.015895612884826955,0.015901998402275807,0.015896048370441083
0.020085810659485136,0.020085592890600617,0.020085592887823717,0.02008559288985943,0.8192252890117948,0.020085723138751416,0.020086032098353718,0.020085841522959964,0.02008865881442233,0.020085866085948964
0.026804211575551518,0.026804014925236798,0.026804246093029904,0.02680401492502729,0.026804380737711287,0.7587560845779915,0.02680539969144256,0.02680427547375646,0.026809357078054215,0.026804014922198534
0.01870234672833224,0.01870234734902755,0.018703139242277598,0.01870234728407024,0.018703418562883233,0.018704409234108307,0.8118420557711824,0.038534230561330506,0.01870323984352534,0.018702465423262687
0.016560537210247653,0.016560538046004325,0.01656053771731859,0.016560537958528375,0.016561512287292385,0.01657926467843049,0.8509353974412863,0.016560535810013283,0.01656060200406207,0.01656053684681636
0.011811125540291055,0.011811084622448764,0.011811133009274086,0.011811084583985863,0.011818065823515337,0.36968967933314706,0.5358013777295267,0.011811626376665914,0.011823617848970057,0.011811205132175187
0.022014486928674276,0.022014486936045474,0.022014486933139826,0.022014486935271388,0.022014486854106872,0.8018683711751479,0.02201536559271402,0.02201448691628726,0.022014854803161912,0.02201448692545098
0.019839929185492104,0.019839929322064073,0.01983992926834389,0.019839929307767894,0.01983999660976924,0.8214336142598008,0.019845755006547495,0.01983992895670995,0.01984081139820662,0.01984017668529811
0.019866515024978146,0.01986651508391085,0.019866515060699363,0.019866515077691875,0.01986651443023315,0.47128312201233397,0.3697847587667103,0.019866514926402602,0.019866514617673872,0.01986651499936585
0.027768426542398913,0.02776842654450461,0.027768426543683385,0.02776842654428425,0.027768426521129763,0.7500839248947032,0.027768662801104335,0.027768426538871006,0.027768426527832138,0.027768426541488363
0.02934685380389262,0.02934685381012643,0.02934685380767854,0.029346853809473467,0.029346853740918798,0.7358743268568373,0.02934830726483045,0.029346853793433096,0.02934938931163637,0.02934685380117286
0.017846829469056014,0.01784655449925443,0.017847291834600588,0.0178465544384176,0.01784767344710408,0.017849186105514434,0.8393712961185523,0.017847036341228164,0.017850909383609753,0.017846668362662618
0.02983550060676924,0.029835500611369737,0.0298355006095603,0.02983550061088801,0.7314795897999783,0.02983550056514984,0.029835965512839572,0.02983550059906403,0.029835899567812383,0.029835541516568725
0.013421276818921525,0.013421277391668316,0.013421277166687394,0.013421277331740806,0.013421384034422416,0.42433460895006764,0.46829506641708707,0.013421275859951206,0.013421279457448353,0.013421276572005439
0.02773503641016249,0.027735036411492386,0.027735036410969367,0.02773503641135321,0.027735206800724204,0.7503839169301113,0.0277354379729384,0.027735036407934552,0.027735219834725867,0.02773503640958802
0.027233913187845474,0.02723391320881213,0.027233913200565868,0.027233913206617853,0.027234803193130014,0.027234114895916515,0.75489133877097,0.027233913152716234,0.027236264004698533,0.027233913178727427
0.02658740592802502,0.02658740594606063,0.02658740593896073,0.026587405944180745,0.026588172593577996,0.026593875933467757,0.026602550295951512,0.7606890578342804,0.026588682758357154,0.026588036827138027
0.011659851984769473,0.01164592047665823,0.011645919763057531,0.011646826602791597,0.020215356058904996,0.011646961706345204,0.8865831742985139,0.011653541898388313,0.011656295368693718,0.011646151841877247
0.027739377098387596,0.027739377410277974,0.027739377287618557,0.027739377377637733,0.027739373947511844,0.30006036808243275,0.47802462031775383,0.02773937657580765,0.02773937493986791,0.02773937696270414
0.020126630115160686,0.02012663027132432,0.02012663020989797,0.020126630254919637,0.020127407334021925,0.020139487677841687,0.8188020186423293,0.02012662985365749,0.02017130559359292,0.020126630047254207
0.016039469187757484,0.01603947006810162,0.01603946972192455,0.01603946997627706,0.01604369409321731,0.7606962110979841,0.11098230011279717,0.01603946771349884,0.016040979223540204,0.016039468804901733
0.015691098747776175,0.015691099147098646,0.015691098988895757,0.01569109910358386,0.015692182471659495,0.015694009484649035,0.8587716734203507,0.015694388134449806,0.015692251926448516,0.01569109857508816
0.020655857730200428,0.020655858440654234,0.02065585816124362,0.020655858366299754,0.020656524582450327,0.020656221324125326,0.8140958209274491,0.02065585653996726,0.02065628650648655,0.02065585742112349
0.024308787779381027,0.02430857777760263,0.024308577731182588,0.024308577765243176,0.4093964008132091,0.024309242009391527,0.3961318584308766,0.02430857746183793,0.02431082262303821,0.024308577608237094
0.021549783055870454,0.02154970725447425,0.021549796368989255,0.021549707253924306,0.02154999141432036,0.8060515826941047,0.021550102461989455,0.021549807690999307,0.021549814558377647,0.02154970724695022
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.013644558928278944,0.013644291252379686,0.013644290994909929,0.013644291183897128,0.013647088313384615,0.013645010779569915,0.8771931090774188,0.013644540654489043,0.013648105991229724,0.013644712824442358
0.022966000312427227,0.0229660007051178,0.022966000550730576,0.022966000664241655,0.022965996345116695,0.3600829878187932,0.4561890162120323,0.02296599965444429,0.022965997595536653,0.02296600014155972
0.020451656930337042,0.020451656979642366,0.020451656960246697,0.02045165697447793,0.02045202410728225,0.02045916387311793,0.815914496650412,0.020453984200393502,0.02045224888722966,0.020461454436860666
0.02296503229174654,0.022965032353547726,0.022965032329240635,0.02296503234707891,0.022965283413564328,0.02297430567638429,0.7933042338735049,0.02296510788607754,0.02296590756399522,0.022965032264859953
0.012247292240357439,0.012247190070924781,0.01224718992364318,0.012258129319238807,0.012250287686846717,0.012247610603413473,0.8293543959253541,0.012247273384840968,0.07265331543080837,0.012247315414572272
0.02497099199393985,0.024970993684635352,0.024970993025497032,0.02497099350769492,0.02497115495836964,0.0249872134255783,0.7752440183244264,0.02497104330110712,0.024971606520363843,0.024970991258387403
0.013710044956869675,0.013710045812431735,0.013710045475960326,0.013710045722887759,0.013712067741462103,0.013710098265767372,0.8766024882460489,0.013712122063844204,0.013712576611838943,0.013710465102889072
0.020085810659485136,0.020085592890600617,0.020085592887823717,0.02008559288985943,0.8192252890117948,0.020085723138751416,0.020086032098353718,0.020085841522959964,0.02008865881442233,0.020085866085948964
0.013318732693728174,0.01331873426672851,0.013318733648099835,0.013318734102108013,0.013319145359118007,0.6469433217279345,0.24650630775938057,0.01331873005814727,0.013318828375342822,0.013318732009412478
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.02815420566204955,0.028154205664673155,0.02815420566364135,0.028154205664398586,0.028154205635558885,0.746611592587814,0.02815458581354703,0.028154205657653943,0.028154381989550427,0.028154205661113076
0.01422157976029649,0.014221580392413368,0.014221580144338884,0.014221580326217986,0.01423002672553474,0.014293460615613459,0.8719250766603672,0.014221653992084207,0.014221808866237265,0.014221652516896431
0.017591879818057453,0.017591879905862338,0.017591879871325055,0.017591879896671908,0.17540131318672475,0.017593745081276306,0.683859151149874,0.017592486203593886,0.017593693658174644,0.017592091228439896
0.02177795672833534,0.021777956731878677,0.021777956730484896,0.02177795673150369,0.02177803925504297,0.8039961636192511,0.02177894685915572,0.021777956722420232,0.0217791098951358,0.02177795672679168
0.025658749172996428,0.025658749178599945,0.02565874917639966,0.025658749178010216,0.025659098225663812,0.7690616020817501,0.025660144445594772,0.02566004066116209,0.02566536870926505,0.025658749170557847
0.02233290729636888,0.02233277279587046,0.022332930948604324,0.02233277279519718,0.02233309120277456,0.7990021225147012,0.02233309183679611,0.022333200681696776,0.022334337141342565,0.022332772786648015
0.011967683929167002,0.011967684262216486,0.011967684131241173,0.011967684227346941,0.011968123011462748,0.6650809038480548,0.23917136002885572,0.011967684189537725,0.011968096630783678,0.011973095741333671
0.016475492574018955,0.016475492757981065,0.016475492685619635,0.01647549273870782,0.016475519651942265,0.7435238786967634,0.1246721491406418,0.01647549795922193,0.01647549130102458,0.01647549249407869
0.020648979185383335,0.020648980002333204,0.020648979648159135,0.020649509670925548,0.02064901245361274,0.4556524668239011,0.37915503167331605,0.020648977908545717,0.020649083779981255,0.020648978853842086
0.026569911137239048,0.026569722534626465,0.026569944347388196,0.026569722520313914,0.026570072129937776,0.5752764426808109,0.21216450139904103,0.026569972238095752,0.026569988674177987,0.026569722338368858
0.012080846649915631,0.012080851069718528,0.012080849331211282,0.012080850608970874,0.012081093566555769,0.28264031426784814,0.6207113791521022,0.012080840520440563,0.012081474927434138,0.012081499905803096
0.017604430973223686,0.017604431295258873,0.01760443116860287,0.017604431261545313,0.017607475137428292,0.017702004931997355,0.8414592956728213,0.01760458759499669,0.017604481130987212,0.017604430833138448
0.029876432308265227,0.029876432310781048,0.029876432309791597,0.029876432310517745,0.029876432282865482,0.7311120890349464,0.029876452540742376,0.02987643230405077,0.029876432290868404,0.029876432307170835
0.025761532967195484,0.025761533062458132,0.025761533024603475,0.02576153305238397,0.025761531993757917,0.025765884072725245,0.7681394670310148,0.02576153280491665,0.025763919066619567,0.025761532924324797
0.02817187360797339,0.02817187360935384,0.02817187360880911,0.028171873609209478,0.02817187359397775,0.7464493834681233,0.02817562769114107,0.028171873605648354,0.028171873598389605,0.028171873607374234
0.019449073534999455,0.01944907358120517,0.01944907356304675,0.019449073576359964,0.019449073067739773,0.7793987218843864,0.01945226642088853,0.019449073457463235,0.019450393217807668,0.06500417769610281
0.014254711475926676,0.014254713509732052,0.014254712709344523,0.014254713296064626,0.014258805013547442,0.014255108963888541,0.8717024275747353,0.014255018120571328,0.014255021015372706,0.014254768320817056
0.020816109417747652,0.02081610954671476,0.02081610949590221,0.020816109533181436,0.020816803726697093,0.020817023238998738,0.8126525841826598,0.020816133342405282,0.020816908153973357,0.02081610936171974
0.030046899607872678,0.030046899610936574,0.030046899609731562,0.030046899610615907,0.030046899576943314,0.7295778836564931,0.0300469195314481,0.030046899602740203,0.030046899586678704,0.030046899606539897
0.026801251220230433,0.026801251276805105,0.02680125125455329,0.026801251271049494,0.026801373874023388,0.7587641247708152,0.026809461107548803,0.026817500962953156,0.02680128306598801,0.026801251196033
0.01742364133227527,0.017423641465997466,0.017423641413389895,0.017423641451976817,0.01743246850867698,0.8207875234364582,0.03980022141602307,0.017423641108482543,0.017437938592605715,0.017423641274114096
0.015615169091147964,0.015615169878637983,0.01561516956890516,0.015615169796815341,0.01561663504380878,0.5015416761082193,0.37352804806876144,0.015615167771777428,0.015622475741228907,0.015615318930697787
0.014074708162678591,0.014074694487456338,0.014074711644827122,0.014074694355412875,0.014075072436014361,0.45072113381140355,0.4366808668925148,0.014074714680683135,0.014074711025751875,0.014074692503257397
0.018844176492047282,0.01884412243420562,0.01884418617360588,0.018844122408259122,0.018845525799772004,0.4521273256799886,0.3971179311454135,0.018844193722093217,0.018844294066134623,0.018844122078480074
0.024513810718208576,0.0245136581447184,0.02451383753960428,0.024513658144371998,0.0245139628935411,0.7793750350648966,0.024514644684062066,0.024513860387095656,0.024513874283520906,0.02451365813998038
0.017280160070109594,0.017280115172263674,0.01728016795674609,0.01728011517136432,0.017280204502511724,0.8444762265616294,0.017281387343460693,0.017280174646996136,0.017280216909479184,0.01728123166543918
0.015912890477927294,0.01591289076446589,0.015912890651759957,0.01591289073568645,0.01591298716729161,0.7812075254770606,0.09148925587957867,0.01591288999792314,0.01591288849500633,0.015912890353300117
0.031238738511480256,0.03123873863561212,0.031238738586793834,0.03123873862262129,0.031238737257508323,0.3803466709679644,0.36973550426503626,0.03123892735287402,0.031246467342617816,0.031238738457491644
0.024268692735883793,0.02426869278149365,0.02426869276355532,0.024268692776720516,0.024268768248494995,0.6254462634801916,0.18040411941776371,0.02426869265946595,0.024268692420389478,0.02426869271604096
0.02438870770692655,0.024388708035522736,0.024388707906189896,0.024388708000993953,0.36930403485698887,0.0243887047356016,0.3297351351590922,0.02438870715664964,0.13023987887798896,0.024388707564045563
0.026748967777786042,0.026748967940054262,0.0267489678762328,0.026748967923056945,0.026748966138695644,0.510662157403768,0.2753461030723713,0.02674896750594292,0.026748966654886477,0.02674896770720546
0.03548894931476708,0.03548894950226942,0.03548894942852838,0.035488949482621525,0.03548894742080894,0.03548894761858327,0.6805989093018415,0.0354889490006973,0.03548949969667478,0.03548894923320791
0.014602347142625064,0.014602349038870534,0.014602348293120203,0.014602348840413929,0.014602626354653413,0.1940031430015021,0.689177189638224,0.014602343965577788,0.014602957407316293,0.014602346317696612
0.012811375069514618,0.012811359496304797,0.012811359486732699,0.012811359493782312,0.012812620989834208,0.012812472580265606,0.8846949303906246,0.012811427342317527,0.012811735689198016,0.012811359461425567
0.023944758531521188,0.023944758938266458,0.02394475877831878,0.023944758895694893,0.02394475442242824,0.34681818742909953,0.4616102499553051,0.023958258976422352,0.023944755718369848,0.023944758354573686
0.02294099972608928,0.022940999749440347,0.022940999740253862,0.02294099974700408,0.02294099949027947,0.7935255332671152,0.022943134920869062,0.022942095771827008,0.022943237871190486,0.022940999715931117
0.024415248924589683,0.024415248987125607,0.02441524896253371,0.02441524898058248,0.024417969494396015,0.02442645440623851,0.7802001557670473,0.02441524881979691,0.024462287104183994,0.024416888553505833
0.01838754499802734,0.01838754534397536,0.01838754520797871,0.018387545307736165,0.01838841073890123,0.018394685050654832,0.8344831622786778,0.018387544418464224,0.018408471808041275,0.01838754484754283
0.017653142898279676,0.017653143501049323,0.017653143263990718,0.29168743541387765,0.01765583368188525,0.01765858112925981,0.5670748405618335,0.017653472121757028,0.017657021677296124,0.017653385750770946
0.014836586868215079,0.014830880098821874,0.014830879787308949,0.014831436950777955,0.014834517214882202,0.6748187355512033,0.1898025438101269,0.031552274603753386,0.014831266152817008,0.01483087896209338
0.01918488454734177,0.01918488535471807,0.0191848850380981,0.019184885270214485,0.019185115554516352,0.019252954301178,0.827267492302225,0.019184883194568916,0.019185130240899986,0.019184884196239354
0.01978552465227945,0.019785524748790962,0.019785524710830876,0.019785524738694386,0.019788627149815018,0.01978635951770524,0.7914410165526697,0.019785606268751855,0.019788960267538812,0.05026733139292367
0.023285941845527233,0.023285942130190796,0.023285942017837777,0.023285942100290797,0.023287754709013977,0.02328601046834257,0.7904241792088531,0.023286157333124873,0.023286188466566472,0.0232859417202525
0.02130261380647324,0.021302614001987227,0.021302613925060748,0.021302613981468963,0.02130271064544849,0.021311363077448568,0.808267056664249,0.021302613478979365,0.02130318669744707,0.02130261372143751
0.02434061897627899,0.02434061908925349,0.024340619044831813,0.024340619077430087,0.02434715284506819,0.024340630231410556,0.7809276499446846,0.024340853669444912,0.024340618194410205,0.024340618927187082
0.015712150700153978,0.01571215248521685,0.01571215178317322,0.01571215230523236,0.015712220437939444,0.015713641631243717,0.8585884957686266,0.015712157395713303,0.01571272756908414,0.01571214992361639
0.020077706232375137,0.020077654378500367,0.020077715555522794,0.02007765434871898,0.02008096242189412,0.6851355161727589,0.15423968828185308,0.020077722696418325,0.020077725941820664,0.020077653970137603
0.024768114972440133,0.024768115082916355,0.024768115039472408,0.024768115071348937,0.024768513990795642,0.7770717736511525,0.024778292671205918,0.02476888281068221,0.024771961785603067,0.024768114924382842
0.02046327713471784,0.020463277370812483,0.020463277277945828,0.020463277346101025,0.7566417955482609,0.020463409973184035,0.07964722918559991,0.020467010391542206,0.020464168716867567,0.020463277054968167
0.012772273937664098,0.012772262099842373,0.012772261752299282,0.012772304770613844,0.01277378146756717,0.012772731905603865,0.8384325575406311,0.059387121708439045,0.01277244398565365,0.012772260831685612
0.023586427625937892,0.023586427763191555,0.023586427709179937,0.023586427748823722,0.023588127612672666,0.023587883651281095,0.7877169088821034,0.02358642739590031,0.023588514044806053,0.023586427566103397
0.013488268566762005,0.013488269636524646,0.013488269215962932,0.013488269524726804,0.013488962069555827,0.013488451082026627,0.8786034123651763,0.013489367397138925,0.01348846204075262,0.013488268101373407
0.021775433062935955,0.021775433380226337,0.021775433255444406,0.021775433347019577,0.02177542985749583,0.5068999624407897,0.3188961604405746,0.021775432531308397,0.02177584875930314,0.021775432924901954
0.019566093802970013,0.01956609428211681,0.019566094093675972,0.019566094231970775,0.019568203240853895,0.0195663092246018,0.8239024594724755,0.01956609300029594,0.019566465056453652,0.019566093594585637
0.016422236786282848,0.016422237025627808,0.016422236931475456,0.016422237000639165,0.016425744081847778,0.01642572063886656,0.8521903123341834,0.016422236385350786,0.01642480213351002,0.01642223668221613
0.014804131731382973,0.014804132528864035,0.014804132215280529,0.014804132445402265,0.014806634403243967,0.014804295618489663,0.8667594898750389,0.014804130395290258,0.014804126212647506,0.014804794574359773
0.020791413116791127,0.020791413177113072,0.02079141315338984,0.020791413170800428,0.0207926984577781,0.8128741148290343,0.02079327138600553,0.020791413015718015,0.020791436602811453,0.020791413090558025
0.019561779686561215,0.019561544055473085,0.01956154389920365,0.019561544013888352,0.3869514566299677,0.019567814896117888,0.29125022412071655,0.1381413398302292,0.019564031007266437,0.06627872186057576
0.028174674707842868,0.028174674734758213,0.02817467472417002,0.028174674731940155,0.02817695351072834,0.028174973975744016,0.7464245415374781,0.02817467466273075,0.028175482718481373,0.028174674696126258
0.024933726953531122,0.024933726966893728,0.024933726961636305,0.02493372696549763,0.024935839761387687,0.02493520795493585,0.7755897554991723,0.0249343855935983,0.024936176395635203,0.024933726947711815
0.02656903760716981,0.02656903772595762,0.026569037679149587,0.0265690377133974,0.17249567198404164,0.02657271718432219,0.6149369340880578,0.026569037408357546,0.026569485420776313,0.026580003188769935
0.021775788928916847,0.02177578909460128,0.021775789029432373,0.02177578907726132,0.021776062447642797,0.5435535111818661,0.28223900853986467,0.021775788651431458,0.021776684192184665,0.021775788856798328
0.017656651293276482,0.017656651366315883,0.017658225270254777,0.017656651358110103,0.017656930819900434,0.841080434765648,0.017660868946569513,0.017656651171965576,0.017660283746185026,0.017656651261774108
0.026761391663343587,0.026761391730075516,0.026761391703292628,0.02676139172294805,0.02676322322923768,0.02676163213564871,0.7591447529123141,0.026761391547872132,0.02676204172291786,0.02676139163234971
0.02979082706651668,0.029790719689277288,0.029790719686844644,0.029790719688629026,0.029790999757140738,0.02979242600537294,0.029791055288326988,0.02979100440365449,0.7318806987407186,0.029790829673518662
0.015552431839489666,0.015552433874087461,0.015552433073919807,0.015552433661160119,0.01555299128977349,0.01555252421544096,0.8600253266056451,0.01555252044876666,0.01555241775802347,0.015554487233693405
0.022196104321920183,0.02219610432726027,0.022196104325147615,0.022196104326692664,0.022198967310764428,0.8002260798355103,0.02219795093158615,0.022196104313009828,0.022200375988536608,0.02219610431957203
0.02319047683788219,0.023190476844472833,0.02319047684186409,0.023190476843771384,0.023194329778108626,0.7912724427246961,0.023192932260393498,0.02319047682688915,0.02319743420693415,0.023190476834988056
0.024119981114410344,0.02411998137960447,0.024119981275307588,0.024119981351851037,0.024121237949804284,0.024121651398711134,0.7829167970756544,0.02411998067006519,0.024120426785555142,0.02411998099903647
0.013531494649949736,0.013531496771244813,0.013531495954759616,0.013531496549248961,0.013531541347388407,0.013547885018541607,0.8781962057065574,0.013531494067961265,0.013535396207220229,0.013531493727127851
0.016595147122223087,0.01659514781640655,0.016595147543387326,0.016595147743794426,0.016596050291211827,0.6604716897338211,0.20676611883877935,0.01659519825274544,0.016595205837323684,0.016595146820307324
0.034540032863732,0.034540032911451385,0.03454003289228888,0.03454003290587355,0.45851746562575796,0.03454003243832343,0.26515340625217915,0.034540032784876926,0.03454876877564547,0.03454016254987126
0.030919925299536744,0.030919925307280046,0.03091992530423471,0.030919925306469663,0.030920176667903743,0.030919925229581664,0.03092012524454252,0.7217197582017216,0.030920388142482717,0.03091992529624659
0.022789850289298193,0.022789850817481448,0.02278985060973137,0.022789850762241777,0.022799560028900562,0.02279046784399896,0.7948693937046332,0.022789849404421837,0.02279086752187128,0.02280045901742121
0.012837454328238697,0.012837455735447685,0.012837455182129238,0.01283745558820552,0.01284008844554187,0.012837575304311245,0.8844600256683736,0.012837515532545104,0.01283752049914141,0.012837453716065683
0.023751706490589514,0.02375170667962718,0.023751706605108235,0.023751706659782153,0.02375242975864588,0.023752377259478093,0.6158587579513422,0.02375170617278501,0.19412619601487505,0.023751706407766585
0.026332202271265426,0.0263322022969404,0.026332202286819414,0.02633220229421184,0.02633220201235576,0.02633249318015125,0.6658640174796393,0.026332202228321503,0.12347807369018055,0.02633220226011451
0.011979608701697059,0.011979610117339053,0.011979609556485521,0.011979609963453725,0.02557552222934573,0.01199027534962894,0.878575499721824,0.011980474449390837,0.011980181822044036,0.01197960808879102
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.018654581059959516,0.018654581172307196,0.01865458112803641,0.018654581160335665,0.8320891967168818,0.018661869136152642,0.018664850736032707,0.0186551009973732,0.01865607688171173,0.018654581011209058
0.025111342366074017,0.02511120330431423,0.025111366781876105,0.025111203303146097,0.025111461895400193,0.7739953465593168,0.02511158175074847,0.02511138753730217,0.025113903213524705,0.025111203288297374
0.49602445756964997,0.02558520383803497,0.02558520383403212,0.02558520383696413,0.025587176997488695,0.02558818495709961,0.025587593152531295,0.02558668542553678,0.29928346820753493,0.025586822181127476
0.014216240408732969,0.01421624245448138,0.01421624164969305,0.014216242240305675,0.014219088143889632,0.5470078824383334,0.3392575207824519,0.014218065941521075,0.014216236422658502,0.014216239517932298
0.019972004641101118,0.050063921521455536,0.019972005104579537,0.019972005325012192,0.019985457952433075,0.7219896255510907,0.08812827458065069,0.019972003366234344,0.01997269764864986,0.019972004308792875
0.02015165046697211,0.020151652190715512,0.02015165151275922,0.020151652010248693,0.020152624360160194,0.020153968696227095,0.8186318649296787,0.02015164757891304,0.020151638537241636,0.020151649717083973
0.017645275823707503,0.017645276708979172,0.017645276360821444,0.017645276616332094,0.0176780167490722,0.6286658002576813,0.23013924463215019,0.017645274340421152,0.017645283071093573,0.01764527543974157
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.02772936545328981,0.02772936548188523,0.027729365470629794,0.027729365478913106,0.027732201681148608,0.7504253425962361,0.02773689773614214,0.027729365405394137,0.027729365255503874,0.027729365440857124
0.014196681249598265,0.014196497562848364,0.01419691951730752,0.014196497511131462,0.014201112408021573,0.01419799518682583,0.8722222511789712,0.014196850414064084,0.014198698117464348,0.014196496853767164
0.021512112910490735,0.021512113212488783,0.02151211309370847,0.02151211318087537,0.021514286754261598,0.021512515164335985,0.8063667268053247,0.02151211240436743,0.021532866343809232,0.0215130401303376
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.01953808971130037,0.019538090035794733,0.019538089908106702,0.019538093358568997,0.775748039841742,0.01953814707731323,0.06793978242655124,0.01954521143149199,0.019538271855253867,0.019538184353876865
0.026734376955394823,0.026734000655847828,0.02673400063759894,0.026734000650993902,0.026734944337462298,0.02673626854829152,0.6063447427842902,0.026734000531652626,0.17977966430922626,0.026734000589241646
0.019083306752740895,0.01908331012047637,0.01908330879549381,0.01908330977037776,0.07796744212449065,0.0192980898761612,0.769108373345839,0.019126270442105252,0.019083283469520984,0.019083305302794173
0.015658079074645045,0.01565808011596185,0.015658079706516604,0.0156580800069733,0.015663464208458804,0.015660115396565918,0.8590669498760126,0.0156597202995841,0.015658841368003235,0.01565858994727869
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.018639655185198375,0.018623320712129278,0.018623320698780053,0.01862332159138701,0.8323693757582632,0.01862334900829888,0.018624897665634865,0.01862386880260871,0.018623590226274484,0.018625300351425175
0.026674230581506697,0.026674230641816735,0.026674230618171993,0.026674230635505072,0.026674229972401032,0.29039628556175046,0.49620987078901396,0.026674230480456366,0.026674230164108362,0.02667423055526939
0.02947048198448631,0.02947048212798258,0.02947048207154721,0.029470482112964748,0.0294708207922656,0.02949526866039323,0.7347405375928614,0.02947048174406213,0.029470480991382282,0.02947048192205456
0.014597698599237086,0.014597701389483108,0.014597700292150316,0.014597701097471329,0.014609123793271247,0.014599148546392295,0.8030124163784398,0.04665989069655672,0.04813092182116969,0.014597697385828362
0.014607369798064363,0.014607195521338866,0.01460740044893535,0.014607232505136342,0.01461339922025554,0.014608329372824387,0.8685198738571966,0.014610348129611593,0.014610638511907241,0.014608212634729709
0.019525156611386867,0.01952515771808712,0.01952515728282929,0.0195251576022464,0.019525174501506894,0.5656307480691812,0.2781678621961663,0.019525154756847185,0.019525275131950733,0.01952515612979797
0.024502389520719273,0.024502389639879885,0.024502389593621974,0.02450238962742425,0.024503395383541307,0.02453644756029433,0.5537828862091372,0.024502389321068272,0.25016293367545284,0.024502389468860734
0.0282025554336096,0.028202556104860783,0.02820255584096848,0.028202556035623782,0.2841177616333396,0.028203179348910392,0.21504007431661573,0.028202554308769896,0.3034236518357875,0.028202555141514103
